ÀÏÀÚ,±¸ºÐ,°è,05½Ã,06½Ã,07½Ã,08½Ã,09½Ã,10½Ã,11½Ã,12½Ã,13½Ã,14½Ã,15½Ã,16½Ã,17½Ã,18½Ã,19½Ã,20½Ã,21½Ã,22½Ã,23½Ã,24½Ã,01½Ã,02½Ã,03½Ã,04½Ã
2021-07-21,ÇÏÂ÷,157068 ,949 ,5115 ,12166 ,20021 ,9120 ,5598 ,5628 ,5753 ,5914 ,5926 ,6254 ,7398 ,11431 ,19807 ,13956 ,7699 ,6147 ,5325 ,2507 ,340 ,6 ,3 ,0 ,5 
2021-07-22,½ÂÂ÷,155978 ,3609 ,8180 ,19377 ,17910 ,8454 ,5990 ,5990 ,6053 ,5988 ,5779 ,6825 ,8235 ,13434 ,16765 ,7520 ,6484 ,5129 ,3279 ,912 ,37 ,4 ,8 ,0 ,16 
2021-07-22,ÇÏÂ÷,154414 ,973 ,5187 ,11902 ,19699 ,8976 ,5678 ,5370 ,5582 ,5869 ,5669 ,6262 ,7329 ,10736 ,18760 ,13781 ,7918 ,6683 ,5226 ,2437 ,355 ,7 ,9 ,0 ,6 
2021-07-23,½ÂÂ÷,161626 ,3605 ,7889 ,18904 ,17554 ,8627 ,6308 ,6380 ,6457 ,6388 ,6380 ,7433 ,9146 ,14432 ,17639 ,7829 ,6423 ,5214 ,3819 ,1149 ,28 ,6 ,0 ,0 ,16 
2021-07-23,ÇÏÂ÷,160352 ,989 ,5103 ,11517 ,19442 ,9293 ,5834 ,5809 ,5951 ,6168 ,6212 ,6885 ,8009 ,11651 ,19743 ,14146 ,7961 ,6652 ,5667 ,2903 ,403 ,6 ,1 ,0 ,7 
2021-07-24,½ÂÂ÷,105165 ,2465 ,3388 ,5253 ,6808 ,6508 ,6310 ,7065 ,7472 ,7098 ,6610 ,6466 ,7185 ,7710 ,6520 ,4704 ,4574 ,4512 ,3410 ,1029 ,63 ,0 ,0 ,0 ,15 
2021-07-24,ÇÏÂ÷,104436 ,738 ,3173 ,4018 ,5729 ,6202 ,5770 ,5905 ,6892 ,6877 ,6759 ,6602 ,7012 ,7798 ,7759 ,5658 ,4850 ,4938 ,4786 ,2431 ,529 ,2 ,0 ,0 ,8 
2021-07-25,½ÂÂ÷,75000 ,1383 ,1951 ,2666 ,3809 ,4229 ,4123 ,4454 ,5096 ,5252 ,4926 ,5124 ,5451 ,5506 ,5322 ,4253 ,4033 ,3825 ,2768 ,763 ,55 ,2 ,2 ,0 ,7 
2021-07-25,ÇÏÂ÷,74115 ,431 ,1722 ,1918 ,2928 ,3963 ,3769 ,3835 ,4593 ,5088 ,4860 ,4981 ,5365 ,5542 ,5889 ,4776 ,4062 ,4228 ,3899 ,1845 ,411 ,5 ,1 ,0 ,4 
2021-07-26,½ÂÂ÷,156068 ,3672 ,8389 ,19440 ,17291 ,8377 ,6183 ,6150 ,6149 ,6013 ,5940 ,6842 ,8240 ,13098 ,17278 ,7518 ,6355 ,5177 ,3071 ,828 ,32 ,0 ,2 ,0 ,23 
2021-07-26,ÇÏÂ÷,154340 ,1007 ,5103 ,11789 ,19295 ,8983 ,5722 ,5675 ,5619 ,5958 ,5771 ,6579 ,7335 ,10449 ,19179 ,13966 ,8040 ,6446 ,4970 ,2178 ,266 ,1 ,0 ,0 ,9 
2021-07-27,½ÂÂ÷,155449 ,3579 ,8092 ,19255 ,17535 ,8286 ,6028 ,6155 ,6366 ,5999 ,5974 ,6743 ,8169 ,13315 ,16898 ,7318 ,6341 ,5240 ,3253 ,848 ,35 ,4 ,3 ,0 ,13 
2021-07-27,ÇÏÂ÷,153980 ,969 ,5078 ,11607 ,19273 ,8907 ,5551 ,5520 ,5788 ,5971 ,5918 ,6318 ,7264 ,10719 ,18899 ,13721 ,7938 ,6487 ,5286 ,2440 ,314 ,6 ,3 ,0 ,3 
2021-07-28,½ÂÂ÷,155715 ,3609 ,7928 ,19037 ,17265 ,8415 ,6263 ,6147 ,6365 ,6293 ,6016 ,7104 ,8599 ,13889 ,16890 ,6936 ,5773 ,4976 ,3273 ,901 ,18 ,3 ,0 ,0 ,15 
2021-07-28,ÇÏÂ÷,153701 ,990 ,5031 ,11440 ,18833 ,8940 ,5673 ,5635 ,5755 ,6162 ,6007 ,6580 ,7620 ,11138 ,19246 ,13255 ,7391 ,6104 ,5151 ,2401 ,339 ,3 ,0 ,0 ,7 
2021-07-29,½ÂÂ÷,152187 ,3457 ,7883 ,18294 ,16656 ,8260 ,5848 ,5995 ,6306 ,6063 ,6079 ,7029 ,8427 ,12961 ,16325 ,7113 ,6052 ,5156 ,3301 ,938 ,23 ,5 ,2 ,0 ,14 
2021-07-29,ÇÏÂ÷,150735 ,964 ,4914 ,11072 ,18350 ,8588 ,5457 ,5457 ,5692 ,5979 ,5857 ,6580 ,7617 ,10667 ,18375 ,13190 ,7593 ,6399 ,5127 ,2536 ,309 ,2 ,4 ,0 ,6 
2021-07-30,½ÂÂ÷,155419 ,3401 ,7443 ,17467 ,16273 ,8419 ,6275 ,6278 ,6644 ,6547 ,6556 ,7654 ,9349 ,14111 ,16385 ,7226 ,5667 ,4810 ,3829 ,1044 ,20 ,2 ,5 ,0 ,14 
2021-07-30,ÇÏÂ÷,153746 ,920 ,4878 ,10512 ,17470 ,8647 ,5785 ,5769 ,6102 ,6263 ,6469 ,7235 ,8222 ,11529 ,18637 ,13206 ,7253 ,6186 ,5656 ,2626 ,376 ,2 ,1 ,0 ,2 
2021-07-31,½ÂÂ÷,101896 ,2317 ,3041 ,4757 ,6139 ,6389 ,5976 ,7083 ,7581 ,7116 ,6621 ,6635 ,7256 ,7136 ,6401 ,4680 ,4133 ,4212 ,3434 ,928 ,47 ,1 ,1 ,0 ,12 
2021-07-31,ÇÏÂ÷,101061 ,709 ,2982 ,3511 ,5180 ,5786 ,5636 ,5937 ,7024 ,6969 ,6695 ,6447 ,7060 ,7580 ,7379 ,5702 ,4450 ,4522 ,4621 ,2375 ,487 ,1 ,3 ,0 ,5 
2021-08-01,½ÂÂ÷,72648 ,1307 ,1793 ,2533 ,3719 ,3952 ,3585 ,4341 ,5167 ,5283 ,5196 ,5387 ,5292 ,5301 ,5003 ,3896 ,3758 ,3730 ,2663 ,695 ,34 ,3 ,3 ,0 ,7 
2021-08-01,ÇÏÂ÷,71894 ,395 ,1607 ,1788 ,2989 ,3762 ,3430 ,3526 ,4824 ,4828 ,5214 ,5111 ,5277 ,5340 ,5503 ,4522 ,3740 ,4164 ,3753 ,1765 ,343 ,5 ,2 ,0 ,6 
2021-08-02,½ÂÂ÷,140182 ,2945 ,6262 ,15118 ,14627 ,7777 ,6084 ,6498 ,6628 ,6683 ,6635 ,7338 ,7935 ,11267 ,14340 ,6401 ,5191 ,4466 ,3042 ,915 ,14 ,7 ,0 ,0 ,9 
2021-08-02,ÇÏÂ÷,138326 ,803 ,3627 ,7671 ,15239 ,7931 ,5504 ,5828 ,6097 ,6532 ,6460 ,7045 ,7670 ,9685 ,15990 ,12318 ,6883 ,5728 ,4829 ,2165 ,308 ,7 ,2 ,0 ,4 
2021-08-03,½ÂÂ÷,140897 ,2923 ,6188 ,15437 ,15028 ,7975 ,6099 ,6400 ,6366 ,6623 ,6291 ,7064 ,8208 ,11391 ,14475 ,6257 ,5296 ,4678 ,3279 ,867 ,30 ,2 ,3 ,0 ,17 
2021-08-03,ÇÏÂ÷,139249 ,757 ,3819 ,7973 ,15487 ,8215 ,5504 ,5872 ,5798 ,6288 ,6308 ,6804 ,7626 ,10012 ,16025 ,12409 ,6819 ,5741 ,5089 ,2387 ,304 ,1 ,3 ,0 ,8 
2021-08-04,½ÂÂ÷,143123 ,3031 ,6423 ,15706 ,15164 ,7858 ,5990 ,6478 ,6694 ,6576 ,6309 ,7156 ,8325 ,12249 ,15088 ,6156 ,5094 ,4589 ,3287 ,898 ,26 ,5 ,2 ,0 ,19 
2021-08-04,ÇÏÂ÷,141346 ,809 ,4013 ,8324 ,15836 ,8124 ,5518 ,5691 ,6025 ,6272 ,6245 ,6668 ,7818 ,10335 ,17221 ,12186 ,6756 ,5578 ,5108 ,2464 ,333 ,6 ,5 ,0 ,11 
2021-08-05,½ÂÂ÷,148639 ,3223 ,7191 ,17373 ,16025 ,8152 ,6039 ,6293 ,6510 ,6296 ,6107 ,6906 ,8308 ,12568 ,15648 ,6909 ,5782 ,5072 ,3270 ,915 ,28 ,6 ,0 ,0 ,18 
2021-08-05,ÇÏÂ÷,147109 ,840 ,4488 ,9844 ,17066 ,8471 ,5606 ,5665 ,5879 ,6129 ,5909 ,6636 ,7584 ,10503 ,17880 ,12857 ,7402 ,6201 ,5310 ,2516 ,311 ,5 ,0 ,0 ,7 
2021-08-06,½ÂÂ÷,152178 ,3252 ,7033 ,16753 ,15968 ,8176 ,6260 ,6434 ,6794 ,6595 ,6520 ,7396 ,8960 ,13629 ,16105 ,7035 ,5899 ,4789 ,3545 ,988 ,28 ,4 ,2 ,0 ,13 
2021-08-06,ÇÏÂ÷,150305 ,829 ,4410 ,9754 ,16805 ,8572 ,5669 ,5850 ,6149 ,6501 ,6380 ,6820 ,8093 ,11063 ,18469 ,13046 ,7469 ,6034 ,5379 ,2668 ,336 ,6 ,1 ,0 ,2 
2021-08-07,½ÂÂ÷,107923 ,2279 ,3281 ,5196 ,6578 ,6541 ,6183 ,7529 ,7902 ,7268 ,6972 ,6900 ,7761 ,7967 ,6867 ,4846 ,4665 ,4719 ,3454 ,949 ,47 ,3 ,1 ,0 ,15 
2021-08-07,ÇÏÂ÷,107225 ,700 ,3006 ,3805 ,5660 ,6088 ,5576 ,6303 ,7622 ,7174 ,7144 ,6754 ,7409 ,8262 ,8088 ,5931 ,4813 ,5065 ,4982 ,2325 ,502 ,6 ,0 ,0 ,10 
2021-08-08,½ÂÂ÷,77322 ,1363 ,1880 ,2701 ,3802 ,4513 ,4464 ,4943 ,5725 ,5828 ,5490 ,5484 ,5865 ,5499 ,5022 ,3893 ,3808 ,3667 ,2617 ,694 ,54 ,2 ,0 ,0 ,8 
2021-08-08,ÇÏÂ÷,76620 ,431 ,1706 ,1828 ,3106 ,4159 ,4034 ,4248 ,5272 ,5446 ,5635 ,5503 ,5627 ,5665 ,5614 ,4544 ,3881 ,4161 ,3607 ,1781 ,366 ,3 ,0 ,0 ,3 
2021-08-09,½ÂÂ÷,160642 ,3593 ,8316 ,19529 ,17305 ,8586 ,6415 ,6698 ,6746 ,6585 ,6425 ,7536 ,8721 ,13893 ,17486 ,7434 ,6292 ,5053 ,3095 ,878 ,32 ,4 ,2 ,0 ,18 
2021-08-09,ÇÏÂ÷,158558 ,952 ,4949 ,11907 ,19279 ,9202 ,5959 ,5934 ,6145 ,6472 ,6165 ,7082 ,7809 ,11012 ,19425 ,14254 ,7977 ,6321 ,5022 ,2369 ,303 ,4 ,6 ,0 ,10 
2021-08-10,½ÂÂ÷,161441 ,3569 ,8217 ,19712 ,17813 ,8786 ,6366 ,6485 ,6777 ,6338 ,6378 ,7244 ,8628 ,13928 ,17456 ,7689 ,6433 ,5395 ,3282 ,907 ,19 ,3 ,0 ,0 ,16 
2021-08-10,ÇÏÂ÷,159324 ,988 ,4952 ,11968 ,19455 ,9161 ,5927 ,5920 ,6160 ,6326 ,6147 ,6892 ,7782 ,11283 ,19310 ,14454 ,7966 ,6621 ,5255 ,2441 ,307 ,1 ,1 ,0 ,7 
2021-08-11,½ÂÂ÷,160071 ,3599 ,7978 ,19168 ,17735 ,8423 ,6388 ,6461 ,6711 ,6503 ,6315 ,7209 ,8809 ,14546 ,17508 ,7358 ,6078 ,5035 ,3289 ,897 ,39 ,4 ,1 ,0 ,17 
2021-08-11,ÇÏÂ÷,157717 ,1015 ,4953 ,11623 ,19352 ,8847 ,5875 ,5890 ,6134 ,6293 ,6121 ,6691 ,7884 ,11411 ,19519 ,13993 ,7699 ,6377 ,5184 ,2516 ,327 ,2 ,6 ,0 ,5 
2021-08-12,½ÂÂ÷,159146 ,3521 ,8003 ,19272 ,17549 ,8363 ,6361 ,6384 ,6622 ,6467 ,6497 ,7242 ,8673 ,13751 ,16953 ,7348 ,6531 ,5310 ,3292 ,961 ,34 ,1 ,1 ,0 ,10 
2021-08-12,ÇÏÂ÷,157485 ,982 ,5015 ,11858 ,19163 ,8942 ,5889 ,5678 ,6014 ,6231 ,6337 ,6942 ,7762 ,11135 ,19072 ,13593 ,7954 ,6794 ,5186 ,2582 ,344 ,2 ,2 ,0 ,8 
2021-08-13,½ÂÂ÷,164148 ,3402 ,7641 ,18543 ,17110 ,8469 ,6846 ,6863 ,7005 ,6981 ,7349 ,7856 ,9507 ,14488 ,17554 ,7683 ,6381 ,5388 ,3958 ,1070 ,27 ,5 ,2 ,0 ,20 
2021-08-13,ÇÏÂ÷,162444 ,989 ,4893 ,11463 ,18656 ,9058 ,6250 ,6195 ,6468 ,6887 ,6888 ,7422 ,8392 ,11915 ,19371 ,13874 ,7923 ,6530 ,6021 ,2854 ,377 ,6 ,3 ,0 ,9 
2021-08-14,½ÂÂ÷,111715 ,2389 ,3354 ,5348 ,6863 ,6744 ,6471 ,7615 ,8256 ,7849 ,7312 ,7535 ,7992 ,8217 ,6921 ,5049 ,4552 ,4689 ,3454 ,1020 ,68 ,0 ,0 ,0 ,17 
2021-08-14,ÇÏÂ÷,110391 ,721 ,3168 ,3991 ,5900 ,6227 ,5847 ,6295 ,7661 ,7645 ,7712 ,7264 ,7722 ,8249 ,8243 ,6044 ,4827 ,5064 ,4886 ,2365 ,552 ,0 ,0 ,0 ,8 
2021-08-15,½ÂÂ÷,85019 ,1447 ,1988 ,2806 ,4006 ,4935 ,4866 ,5393 ,5976 ,6113 ,5925 ,6030 ,6150 ,6275 ,5796 ,4494 ,4317 ,4436 ,3070 ,924 ,56 ,5 ,3 ,0 ,8 
2021-08-15,ÇÏÂ÷,84403 ,433 ,1788 ,2011 ,3237 ,4504 ,4396 ,4637 ,5448 ,5784 ,5985 ,5815 ,6253 ,6419 ,6492 ,5025 ,4415 ,4722 ,4433 ,2126 ,465 ,4 ,4 ,0 ,7 
2021-08-16,½ÂÂ÷,107849 ,2537 ,3686 ,6150 ,6705 ,6266 ,5816 ,6495 ,6918 ,6706 ,6660 ,6862 ,7671 ,8986 ,8138 ,5507 ,4664 ,4463 ,2810 ,761 ,26 ,5 ,2 ,0 ,15 
2021-08-16,ÇÏÂ÷,106610 ,735 ,3208 ,4937 ,6397 ,5833 ,5109 ,5739 ,6313 ,6527 ,6455 ,6665 ,7241 ,8609 ,9498 ,6568 ,5021 ,5098 ,4455 ,1880 ,311 ,3 ,2 ,0 ,6 
2021-08-17,½ÂÂ÷,161657 ,3674 ,8439 ,20213 ,17848 ,8593 ,6277 ,6589 ,6696 ,6650 ,6538 ,7550 ,9158 ,14058 ,17103 ,7323 ,6294 ,4970 ,2877 ,758 ,22 ,9 ,4 ,0 ,14 
2021-08-17,ÇÏÂ÷,159959 ,1019 ,4965 ,12228 ,20204 ,9171 ,5936 ,5896 ,5993 ,6651 ,6367 ,7005 ,8110 ,11526 ,18992 ,14088 ,8151 ,6386 ,4854 ,2100 ,301 ,4 ,8 ,0 ,4 
2021-08-18,½ÂÂ÷,160361 ,3599 ,8144 ,20006 ,18119 ,8255 ,5687 ,5796 ,6437 ,6425 ,6469 ,7498 ,9024 ,14933 ,17352 ,7203 ,5935 ,5260 ,3290 ,874 ,33 ,6 ,2 ,0 ,14 
2021-08-18,ÇÏÂ÷,158172 ,979 ,4931 ,12131 ,20095 ,8860 ,5237 ,5085 ,5767 ,6213 ,6078 ,6892 ,7874 ,11987 ,19683 ,13919 ,7851 ,6462 ,5290 ,2512 ,313 ,6 ,3 ,0 ,4 
2021-08-19,½ÂÂ÷,165075 ,3640 ,8204 ,20214 ,18258 ,8822 ,6641 ,6506 ,6906 ,6614 ,6691 ,7544 ,9402 ,13966 ,16986 ,7828 ,7091 ,5486 ,3295 ,927 ,29 ,11 ,3 ,0 ,11 
2021-08-19,ÇÏÂ÷,163024 ,969 ,5056 ,12312 ,20360 ,9363 ,5980 ,5913 ,6097 ,6490 ,6338 ,7084 ,8190 ,11790 ,19081 ,14340 ,8337 ,7003 ,5423 ,2529 ,348 ,10 ,3 ,0 ,8 
2021-08-20,½ÂÂ÷,168011 ,3570 ,7943 ,19554 ,18110 ,8642 ,6632 ,6718 ,7097 ,7049 ,7094 ,8169 ,10088 ,14770 ,17669 ,8020 ,6553 ,5309 ,3906 ,1075 ,21 ,2 ,5 ,0 ,15 
2021-08-20,ÇÏÂ÷,166252 ,913 ,4964 ,11875 ,19970 ,9050 ,5996 ,6048 ,6349 ,6813 ,6813 ,7572 ,8866 ,12540 ,19802 ,14376 ,8088 ,6689 ,6145 ,2967 ,401 ,4 ,6 ,0 ,5 
2021-08-21,½ÂÂ÷,97976 ,2339 ,3160 ,5259 ,6444 ,5954 ,5374 ,6028 ,6614 ,6205 ,6344 ,6650 ,7179 ,7552 ,6180 ,4408 ,4037 ,4196 ,3054 ,929 ,54 ,5 ,2 ,0 ,9 
2021-08-21,ÇÏÂ÷,96671 ,666 ,2867 ,3965 ,5459 ,5753 ,4738 ,5163 ,6137 ,6099 ,6258 ,6302 ,7042 ,7471 ,7431 ,5323 ,4218 ,4603 ,4463 ,2273 ,434 ,4 ,0 ,0 ,2 
2021-08-22,½ÂÂ÷,85123 ,1326 ,1923 ,2914 ,4152 ,4934 ,4632 ,5335 ,6416 ,6401 ,6221 ,6523 ,6342 ,6352 ,5761 ,4407 ,4152 ,3804 ,2731 ,735 ,45 ,4 ,1 ,0 ,12 
2021-08-22,ÇÏÂ÷,84411 ,432 ,1620 ,1959 ,3258 ,4465 ,4195 ,4558 ,5675 ,6249 ,6465 ,6145 ,6528 ,6231 ,6378 ,5203 ,4368 ,4483 ,3907 ,1922 ,362 ,2 ,2 ,0 ,4 
2021-08-23,½ÂÂ÷,159402 ,3736 ,8388 ,21015 ,18209 ,8289 ,6312 ,6480 ,6435 ,6055 ,6194 ,7423 ,8551 ,13704 ,17173 ,7167 ,5920 ,5205 ,2402 ,711 ,18 ,1 ,3 ,0 ,11 
2021-08-23,ÇÏÂ÷,157399 ,1013 ,5022 ,12579 ,21056 ,8680 ,5750 ,5878 ,5828 ,6076 ,5989 ,6682 ,7859 ,11249 ,18972 ,13934 ,7732 ,6936 ,4199 ,1737 ,216 ,3 ,3 ,0 ,6 
2021-08-24,½ÂÂ÷,160441 ,3250 ,7876 ,20697 ,18592 ,8191 ,6139 ,6478 ,6207 ,6220 ,6199 ,7360 ,9123 ,13951 ,17277 ,7297 ,6547 ,5599 ,2577 ,811 ,30 ,4 ,0 ,0 ,16 
2021-08-24,ÇÏÂ÷,158382 ,867 ,4570 ,12184 ,21086 ,8820 ,5543 ,5790 ,5757 ,5943 ,6033 ,6907 ,7851 ,11701 ,19292 ,13595 ,7997 ,7526 ,4660 ,1993 ,253 ,2 ,1 ,0 ,11 
2021-08-25,½ÂÂ÷,169443 ,3590 ,8176 ,20983 ,18971 ,8465 ,6662 ,6643 ,7004 ,6973 ,6980 ,8081 ,9791 ,15139 ,18150 ,7816 ,6591 ,5714 ,2850 ,814 ,29 ,4 ,2 ,0 ,15 
2021-08-25,ÇÏÂ÷,167752 ,1024 ,4968 ,12574 ,21636 ,9029 ,5917 ,6016 ,6171 ,6730 ,6733 ,7392 ,8667 ,12674 ,20431 ,14150 ,8232 ,7643 ,5134 ,2331 ,290 ,5 ,0 ,0 ,5 
2021-08-26,½ÂÂ÷,168325 ,3583 ,8130 ,21007 ,18893 ,8529 ,6630 ,6723 ,6883 ,7040 ,6926 ,8145 ,9960 ,14584 ,17237 ,7505 ,6855 ,6031 ,2818 ,797 ,34 ,1 ,2 ,0 ,12 
2021-08-26,ÇÏÂ÷,166798 ,944 ,4993 ,12699 ,21267 ,8998 ,6108 ,6003 ,6144 ,6735 ,6691 ,7680 ,8697 ,12584 ,19576 ,13972 ,8280 ,7799 ,5184 ,2161 ,277 ,0 ,2 ,0 ,4 
2021-08-27,½ÂÂ÷,167940 ,3465 ,7735 ,19882 ,18319 ,8548 ,6582 ,6596 ,6893 ,7150 ,7234 ,8462 ,10817 ,14788 ,17268 ,7555 ,6611 ,6001 ,3113 ,890 ,19 ,2 ,0 ,0 ,10 
2021-08-27,ÇÏÂ÷,166398 ,946 ,4807 ,11854 ,20669 ,9143 ,5953 ,6009 ,6272 ,6861 ,7150 ,7770 ,9356 ,12758 ,19578 ,13559 ,7713 ,7615 ,5572 ,2442 ,364 ,1 ,3 ,0 ,3 
2021-08-28,½ÂÂ÷,122146 ,2426 ,3398 ,5516 ,7195 ,7131 ,7384 ,8552 ,9268 ,9086 ,8370 ,8521 ,9043 ,8849 ,7513 ,5275 ,5352 ,5515 ,2783 ,900 ,53 ,0 ,2 ,0 ,14 
2021-08-28,ÇÏÂ÷,120314 ,699 ,3050 ,4104 ,6015 ,6678 ,6284 ,7117 ,8504 ,8627 ,8407 ,8433 ,8801 ,9118 ,8701 ,6545 ,5443 ,6296 ,4831 ,2162 ,490 ,2 ,0 ,0 ,7 
2021-08-29,½ÂÂ÷,89490 ,1335 ,1849 ,2832 ,4340 ,5160 ,5167 ,5785 ,6623 ,6696 ,6643 ,6787 ,6819 ,6440 ,5996 ,4662 ,4689 ,4740 ,2214 ,650 ,50 ,0 ,1 ,0 ,12 
2021-08-29,ÇÏÂ÷,88563 ,411 ,1689 ,1915 ,3363 ,4584 ,4639 ,5045 ,5889 ,6353 ,6545 ,6514 ,6719 ,6842 ,6617 ,5457 ,4563 ,5422 ,3927 ,1661 ,401 ,2 ,2 ,0 ,3 
2021-08-30,½ÂÂ÷,169559 ,3782 ,8583 ,21504 ,18728 ,8699 ,6701 ,6799 ,6904 ,6768 ,7057 ,8202 ,9784 ,14407 ,17519 ,7753 ,7044 ,5713 ,2747 ,820 ,19 ,5 ,1 ,0 ,20 
2021-08-30,ÇÏÂ÷,167440 ,994 ,5007 ,12716 ,21344 ,9232 ,6070 ,6123 ,6250 ,6557 ,6808 ,7815 ,8643 ,12320 ,19490 ,14580 ,8487 ,7765 ,4864 ,2093 ,268 ,2 ,5 ,0 ,7 
2021-08-31,½ÂÂ÷,157729 ,3622 ,8196 ,21257 ,18838 ,8512 ,6043 ,6253 ,6415 ,5930 ,5749 ,6702 ,8528 ,13101 ,16300 ,7195 ,6344 ,5492 ,2528 ,693 ,22 ,1 ,0 ,0 ,8 
2021-08-31,ÇÏÂ÷,156204 ,985 ,4884 ,12620 ,21183 ,9023 ,5595 ,5603 ,5837 ,5802 ,5687 ,6290 ,7264 ,11128 ,18217 ,14043 ,7805 ,7310 ,4765 ,1918 ,236 ,3 ,2 ,0 ,4 
2021-09-01,½ÂÂ÷,167974 ,3403 ,8066 ,21312 ,19076 ,8543 ,6056 ,6443 ,6657 ,6814 ,6767 ,8115 ,9987 ,15324 ,18094 ,7400 ,6492 ,5741 ,2832 ,802 ,29 ,6 ,0 ,0 ,15 
2021-09-01,ÇÏÂ÷,166145 ,919 ,4802 ,12520 ,21533 ,9086 ,5674 ,5641 ,5995 ,6424 ,6531 ,7401 ,8422 ,12874 ,20701 ,14394 ,8014 ,7636 ,5035 ,2208 ,323 ,1 ,4 ,0 ,7 
2021-09-02,½ÂÂ÷,170579 ,3672 ,8405 ,21375 ,19088 ,8778 ,6390 ,6651 ,7011 ,7121 ,6929 ,7960 ,10191 ,14332 ,17646 ,7926 ,6982 ,6256 ,3015 ,819 ,21 ,3 ,0 ,0 ,8 
2021-09-02,ÇÏÂ÷,168529 ,1001 ,5066 ,12643 ,21621 ,9178 ,5885 ,5972 ,6346 ,6826 ,6820 ,7425 ,8846 ,12282 ,19872 ,14255 ,8463 ,8124 ,5362 ,2251 ,285 ,2 ,0 ,0 ,4 
2021-09-03,½ÂÂ÷,177727 ,3587 ,8063 ,20570 ,18960 ,8838 ,6928 ,7089 ,7460 ,7480 ,7634 ,8908 ,10980 ,15552 ,18720 ,8543 ,7331 ,6415 ,3597 ,1019 ,23 ,10 ,3 ,0 ,17 
2021-09-03,ÇÏÂ÷,175938 ,1009 ,4948 ,12317 ,21377 ,9400 ,6354 ,6396 ,6646 ,7223 ,7387 ,8055 ,9773 ,13193 ,20733 ,15095 ,8574 ,8256 ,6021 ,2771 ,390 ,9 ,3 ,0 ,8 
2021-09-04,½ÂÂ÷,127397 ,2591 ,3425 ,5955 ,7487 ,7531 ,7840 ,8995 ,9719 ,9413 ,8796 ,8865 ,9390 ,9400 ,7590 ,5513 ,5381 ,5525 ,2944 ,975 ,43 ,0 ,2 ,0 ,17 
2021-09-04,ÇÏÂ÷,125914 ,770 ,3220 ,4422 ,6296 ,6953 ,6838 ,7607 ,8760 ,9049 ,8881 ,8564 ,9209 ,9514 ,9140 ,6655 ,5586 ,6589 ,4979 ,2391 ,483 ,0 ,2 ,0 ,6 
2021-09-05,½ÂÂ÷,94173 ,1402 ,1983 ,2943 ,4663 ,5576 ,5521 ,6246 ,7059 ,7391 ,6920 ,7029 ,7100 ,6933 ,6031 ,4696 ,4892 ,4482 ,2471 ,763 ,48 ,11 ,4 ,0 ,9 
2021-09-05,ÇÏÂ÷,93156 ,460 ,1764 ,2088 ,3605 ,4938 ,5158 ,5465 ,6274 ,6825 ,6957 ,6893 ,7176 ,7024 ,6777 ,5376 ,4753 ,5456 ,3901 ,1871 ,381 ,7 ,4 ,0 ,3 
2021-09-06,½ÂÂ÷,169217 ,3811 ,8781 ,22037 ,19177 ,8825 ,6689 ,6861 ,7231 ,6801 ,6970 ,7903 ,9672 ,14165 ,17549 ,7476 ,6290 ,5032 ,3120 ,788 ,18 ,5 ,1 ,0 ,15 
2021-09-06,ÇÏÂ÷,167401 ,1023 ,5167 ,13029 ,22120 ,9445 ,6136 ,6274 ,6315 ,6597 ,6602 ,7423 ,8680 ,12003 ,19339 ,14712 ,8193 ,6692 ,5209 ,2198 ,229 ,6 ,2 ,0 ,7 
2021-09-07,½ÂÂ÷,160231 ,3322 ,8076 ,21432 ,19143 ,8216 ,5626 ,5896 ,6006 ,6116 ,6076 ,6941 ,9290 ,13684 ,17227 ,7401 ,6383 ,5087 ,3375 ,871 ,35 ,17 ,0 ,0 ,11 
2021-09-07,ÇÏÂ÷,158154 ,878 ,4564 ,12454 ,21501 ,9056 ,5244 ,5047 ,5475 ,5898 ,5909 ,6542 ,8002 ,11526 ,19312 ,14116 ,8075 ,6554 ,5394 ,2304 ,286 ,13 ,2 ,0 ,2 
2021-09-08,½ÂÂ÷,176121 ,3730 ,8328 ,21833 ,19592 ,8828 ,6776 ,6901 ,7242 ,7093 ,7068 ,8319 ,10400 ,15677 ,18582 ,8219 ,6759 ,5818 ,3830 ,1072 ,33 ,7 ,2 ,0 ,12 
2021-09-08,ÇÏÂ÷,174300 ,1018 ,4974 ,12943 ,22072 ,9514 ,6130 ,6254 ,6405 ,6862 ,6899 ,7761 ,9104 ,13188 ,21046 ,14817 ,8602 ,7267 ,6174 ,2890 ,362 ,8 ,1 ,0 ,9 
2021-09-09,½ÂÂ÷,174657 ,3713 ,8453 ,21467 ,19462 ,9254 ,6731 ,6971 ,7204 ,7191 ,7095 ,8076 ,10551 ,14709 ,17857 ,7988 ,7184 ,5899 ,3819 ,997 ,21 ,2 ,3 ,0 ,10 
2021-09-09,ÇÏÂ÷,172360 ,1012 ,5008 ,12812 ,21905 ,9509 ,6280 ,6340 ,6402 ,7015 ,6808 ,7381 ,9125 ,12915 ,19950 ,14516 ,8618 ,7351 ,6167 ,2905 ,336 ,3 ,0 ,0 ,2 
